PSNR_mean,PSNR_std,SSIM_mean,SSIM_std,experiment,method,n_gaussians_mean,n_gaussians_std,n_runs,paper_lpips_vgg_mean,paper_lpips_vgg_std,scene,train_time_sec_mean,train_time_sec_std,vram_allocated_gb_mean,vram_allocated_gb_std,wall_time_sec_mean,wall_time_sec_std
32.44729902805426,,0.9393664583181723,,compact_125,FasterGSFusedRapid,520108.0,,1,0.16504213213920593,,room,124.24401399999999,,6.121610164642334,,196.28025132999755,
27.455709099769592,,0.7938490211963654,,compact_125,FasterGSFusedRapid,987656.0,,1,0.23782481905072927,,stump,133.382912,,3.3489770889282227,,184.06308737899235,
23.35282717810737,,0.6507240732510885,,compact_125,FasterGSFusedRapid,900548.0,,1,0.37777967088752323,,treehill,130.7083,,3.515899181365967,,182.21487415900629,
25.716389083862303,,0.7667188978195191,,fused,FasterGSFusedRapid,1516882.0,,1,0.24002885580062866,,bicycle,155.380119,,5.045742511749268,,218.67438673001016,
32.606300869503535,,0.9555259798024152,,fused,FasterGSFusedRapid,806984.0,,1,0.13720615369242592,,bonsai,143.445618,,6.051477909088135,,215.6020194730081,
29.332301394144693,,0.921984201669693,,fused,FasterGSFusedRapid,428726.0,,1,0.1637626218299071,,counter,117.88529399999999,,4.824419021606445,,182.05499913700623,
22.244443806734953,,0.6178217354145917,,fused,FasterGSFusedRapid,1062508.0,,1,0.3406044298952276,,flowers,142.118647,,4.144435882568359,,197.6390714070003,
28.073960781097412,,0.8721958870689074,,fused,FasterGSFusedRapid,2548500.0,,1,0.10738229565322399,,garden,258.814265,,6.070546627044678,,317.86165280500427,
32.214867619105746,,0.9411201817648751,,fused,FasterGSFusedRapid,1077889.0,,1,0.09712321162223816,,kitchen,204.557879,,6.476202487945557,,277.62080701900413,
32.43264975914588,,0.9395480675575061,,fused,FasterGSFusedRapid,498614.0,,1,0.1644583801046396,,room,111.00283300000001,,5.998513698577881,,183.8145209250215,
27.39512038230896,,0.7936108745634556,,fused,FasterGSFusedRapid,954847.0,,1,0.23730195499956608,,stump,120.410765,,3.2585644721984863,,172.2094738339947,
23.411558892991806,,0.6517076657878028,,fused,FasterGSFusedRapid,881559.0,,1,0.37750723792446983,,treehill,118.57914500000001,,3.458509922027588,,169.9851179360121,
29.517822323423445,,0.90436575087634,,generalization_deep_blending,FasterGSFused,3190233.0,,1,0.2350380520025889,,drjohnson,330.004843,,3.3553147315979004,,376.2944166150046,
30.14847334500017,,0.908419800215754,,generalization_deep_blending,FasterGSFused,1894069.0,,1,0.23961766423850223,,playroom,253.872567,,1.9732470512390137,,294.64961475799646,
29.39017243818803,,0.9016622268792355,,generalization_deep_blending,FasterGSFusedRapid,898729.0,,1,0.24484047970988534,,drjohnson,91.186229,,4.142486095428467,,134.6502479999981,
30.413619666263976,,0.9117084515505823,,generalization_deep_blending,FasterGSFusedRapid,654396.0,,1,0.2385554277691348,,playroom,81.797466,,3.154792308807373,,121.48356766000506,
29.361321940566555,,0.9035556334437747,,generalization_deep_blending,GaussianSplatting,3024761.0,,1,0.23702315805536328,,drjohnson,1310.900721,,4.752053737640381,,1357.228349776,
30.18413885708513,,0.9082900737893993,,generalization_deep_blending,GaussianSplatting,1828498.0,,1,0.24023699914586955,,playroom,996.861402,,2.760876178741455,,1038.0194285939942,
