backward_ms,experiment,iteration,n_buckets,n_gaussians,n_instances,render_ms,rgb_loss_ms,scene,total_ms
3.0556159019470215,compact_bbox,2300,75233,489357,2303734,1.1346240043640137,0.44921600818634033,bicycle,4.6394559144973755
2.7535359859466553,compact_bbox,2400,57821,518121,1746673,1.0075520277023315,0.44441598653793335,bicycle,4.20550400018692
2.9429759979248047,compact_bbox,2500,61777,553403,1874263,1.0690560340881348,0.4402559995651245,bicycle,4.452288031578064
3.02508807182312,compact_bbox,2600,63375,588146,1923436,1.2093440294265747,0.44543999433517456,bicycle,4.679872095584869
3.3228800296783447,compact_bbox,2700,72516,618907,2215375,1.1499520540237427,0.447488009929657,bicycle,4.920320093631744
3.649535894393921,compact_bbox,2800,85671,644958,2638697,1.4457279443740845,0.44543999433517456,bicycle,5.54070383310318
3.0863358974456787,compact_bbox,2900,56839,670974,1714556,1.0737919807434082,0.44543999433517456,bicycle,4.6055678725242615
3.4925758838653564,compact_bbox,3000,75735,700571,2318946,1.287168025970459,0.4477759897708893,bicycle,5.227519899606705
4.290559768676758,compact_bbox,3100,94415,707442,2917446,1.4079999923706055,0.44646400213241577,bicycle,6.145023763179779
3.7468159198760986,compact_bbox,3200,73148,741182,2236952,1.2298239469528198,0.447488009929657,bicycle,5.424127876758575
4.681503772735596,compact_bbox,3300,111395,760182,3462291,1.5205440521240234,0.4456639885902405,bicycle,6.64771181344986
4.722015857696533,compact_bbox,3400,102415,791699,3173700,1.4346239566802979,0.44646400213241577,bicycle,6.603103816509247
4.035583972930908,compact_bbox,3500,77101,817238,2363156,1.2553919553756714,0.4413439929485321,bicycle,5.732319921255112
4.250624179840088,compact_bbox,3600,82514,847928,2536986,1.2880959510803223,0.44441598653793335,bicycle,5.9831361174583435
4.185088157653809,compact_bbox,3700,82312,865180,2530227,1.2769279479980469,0.4413439929485321,bicycle,5.903360098600388
4.804319858551025,compact_bbox,3800,102883,891800,3188882,1.5349760055541992,0.44572800397872925,bicycle,6.785023868083954
4.40831995010376,compact_bbox,3900,86185,924710,2653784,1.3598719835281372,0.4505600035190582,bicycle,6.218751937150955
4.631519794464111,compact_bbox,4000,92396,950898,2852558,1.4981119632720947,0.44649600982666016,bicycle,6.576127767562866
4.785151958465576,compact_bbox,4100,93162,973620,2877201,1.3968640565872192,0.4442879855632782,bicycle,6.626304000616074
5.754879951477051,compact_bbox,4200,104589,998660,3242918,1.9107840061187744,0.4485119879245758,bicycle,8.114175945520401
5.188831806182861,compact_bbox,4300,111911,1004840,3477032,1.5673600435256958,0.4433920085430145,bicycle,7.199583858251572
5.022592067718506,compact_bbox,4400,105779,1028626,3281803,1.474560022354126,0.44464001059532166,bicycle,6.9417921006679535
4.71068811416626,compact_bbox,4500,86273,1045455,2656495,1.4141440391540527,0.44646400213241577,bicycle,6.571296155452728
4.926432132720947,compact_bbox,4600,92972,1055799,2870663,1.4910080432891846,0.4474560022354126,bicycle,6.864896178245544
4.971519947052002,compact_bbox,4700,95506,1066689,2953067,1.4767040014266968,0.44124799966812134,bicycle,6.88947194814682
4.235519886016846,compact_bbox,4800,65523,1079194,1993760,1.3186559677124023,0.447488009929657,bicycle,6.001663863658905
4.976640224456787,compact_bbox,4900,92113,1104849,2843307,1.3998080492019653,0.44646400213241577,bicycle,6.822912275791168
4.683775901794434,compact_bbox,5000,78407,1116932,2404434,1.4428160190582275,0.45260798931121826,bicycle,6.579199910163879
3.968127965927124,compact_bbox,5100,61234,1126979,1854726,1.0270719528198242,0.44646400213241577,bicycle,5.441663920879364
5.030911922454834,compact_bbox,5200,99511,1133196,3082120,1.2878719568252563,0.4433920085430145,bicycle,6.762175887823105
4.472832202911377,compact_bbox,5300,76079,1155968,2329792,1.1991039514541626,0.4423680007457733,bicycle,6.114304155111313
4.833439826965332,compact_bbox,5400,88416,1163766,2725093,1.2387200593948364,0.44441598653793335,bicycle,6.516575872898102
4.599808216094971,compact_bbox,5500,80061,1173882,2458644,1.2410880327224731,0.44646400213241577,bicycle,6.28736025094986
4.426720142364502,compact_bbox,5600,75691,1191237,2318317,1.136639952659607,0.4485439956188202,bicycle,6.011904090642929
4.3427839279174805,compact_bbox,5700,70871,1206674,2162617,1.1100159883499146,0.447488009929657,bicycle,5.900287926197052
5.06060791015625,compact_bbox,5800,97749,1221074,3023852,1.491968035697937,0.449535995721817,bicycle,7.002111941576004
5.586944103240967,compact_bbox,5900,119327,1232605,3716246,1.544927954673767,0.44646400213241577,bicycle,7.57833606004715
5.819392204284668,compact_bbox,6000,122043,1249347,3801656,1.544319987297058,0.44736000895500183,bicycle,7.811072200536728
5.686272144317627,compact_bbox,6100,114985,1246410,3575631,1.5196160078048706,0.44543999433517456,bicycle,7.651328146457672
4.622464179992676,compact_bbox,6200,77955,1256565,2391795,1.4236160516738892,0.4493440091609955,bicycle,6.49542424082756
5.714816093444824,compact_bbox,6300,120584,1273129,3755572,1.6559040546417236,0.4485439956188202,bicycle,7.819264143705368
4.79750394821167,compact_bbox,6400,84304,1290202,2593553,1.3701119422912598,0.4485119879245758,bicycle,6.6161278784275055
5.304319858551025,compact_bbox,6500,98105,1298217,3036633,1.368064045906067,0.44646400213241577,bicycle,7.118847906589508
5.570559978485107,compact_bbox,6600,110475,1317012,3431294,1.4899200201034546,0.44441598653793335,bicycle,7.504895985126495
5.849088191986084,compact_bbox,6700,128065,1320223,3993439,1.5879679918289185,0.44646400213241577,bicycle,7.883520185947418
4.793344020843506,compact_bbox,6800,78758,1332064,2415578,1.2851200103759766,0.4505600035190582,bicycle,6.529024034738541
5.59065580368042,compact_bbox,6900,107941,1336493,3351570,1.6176320314407349,0.44787201285362244,bicycle,7.656159847974777
5.1312642097473145,compact_bbox,7000,86353,1339959,2658686,1.294335961341858,0.4433920085430145,bicycle,6.868992179632187
6.509568214416504,compact_bbox,7100,147304,1343677,4609572,1.8474880456924438,0.44729599356651306,bicycle,8.80435225367546
5.3831682205200195,compact_bbox,7200,99897,1350999,3094283,1.5014079809188843,0.4482879936695099,bicycle,7.332864195108414
5.935103893280029,compact_bbox,7300,116464,1364104,3623333,1.691648006439209,0.4485119879245758,bicycle,8.075263887643814
5.4890241622924805,compact_bbox,7400,106155,1377381,3294412,1.5134719610214233,0.447488009929657,bicycle,7.449984133243561
5.187392234802246,compact_bbox,7500,86159,1389228,2653791,1.3649920225143433,0.44460800290107727,bicycle,6.996992260217667
5.391039848327637,compact_bbox,7600,96466,1399061,2983262,1.326751947402954,0.44678398966789246,bicycle,7.164575785398483
5.909503936767578,compact_bbox,7700,117171,1404704,3645635,1.755071997642517,0.447488009929657,bicycle,8.112063944339752
5.723135948181152,compact_bbox,7800,108527,1408942,3369168,1.5912959575653076,0.4485119879245758,bicycle,7.762943893671036
5.457215785980225,compact_bbox,7900,100968,1421694,3126599,1.4363839626312256,0.44646400213241577,bicycle,7.340063750743866
5.626880168914795,compact_bbox,8000,102449,1431963,3174863,1.402143955230713,0.4461759924888611,bicycle,7.475200116634369
5.774335861206055,compact_bbox,8100,111976,1433721,3478493,1.44486403465271,0.44543999433517456,bicycle,7.664639890193939
5.235712051391602,compact_bbox,8200,83770,1445262,2575749,1.325984001159668,0.44543999433517456,bicycle,7.007136046886444
6.460159778594971,compact_bbox,8300,134776,1449567,4208567,1.6895999908447266,0.44582399725914,bicycle,8.595583766698837
5.37283182144165,compact_bbox,8400,89400,1455987,2756401,1.3986560106277466,0.4455359876155853,bicycle,7.217023819684982
5.873663902282715,compact_bbox,8500,111164,1467924,3452181,1.4786560535430908,0.4433920085430145,bicycle,7.79571196436882
5.3882880210876465,compact_bbox,8600,92205,1476991,2848272,1.4067200422286987,0.447488009929657,bicycle,7.242496073246002
5.600255966186523,compact_bbox,8700,99360,1482477,3075404,1.3794560432434082,0.44736000895500183,bicycle,7.4270720183849335
5.095424175262451,compact_bbox,8800,77036,1490328,2360534,1.2861440181732178,0.4485119879245758,bicycle,6.830080181360245
5.784575939178467,compact_bbox,8900,102488,1494581,3177484,1.6352319717407227,0.4503679871559143,bicycle,7.870175898075104
5.460991859436035,compact_bbox,9000,94584,1503642,2922762,1.6713279485702515,0.4461120069026947,bicycle,7.578431814908981
5.902336120605469,compact_bbox,9100,110140,1503189,3420674,1.610751986503601,0.4505600035190582,bicycle,7.963648110628128
7.038976192474365,compact_bbox,9200,154474,1505991,4838983,1.9486080408096313,0.44620800018310547,bicycle,9.433792233467102
5.980160236358643,compact_bbox,9300,106577,1510983,3306301,1.5185920000076294,0.44543999433517456,bicycle,7.9441922307014465
6.200319766998291,compact_bbox,9400,121878,1512588,3796305,1.6762880086898804,0.4485119879245758,bicycle,8.325119763612747
6.1484479904174805,compact_bbox,9500,118361,1512812,3682418,1.6936960220336914,0.4505600035190582,bicycle,8.29270401597023
5.623807907104492,compact_bbox,9600,96189,1511949,2974083,1.5237120389938354,0.45260798931121826,bicycle,7.600127935409546
5.9476799964904785,compact_bbox,9700,107649,1512569,3341830,1.5362240076065063,0.44419199228286743,bicycle,7.928095996379852
5.8842878341674805,compact_bbox,9800,107402,1517635,3334275,1.644544005393982,0.44646400213241577,bicycle,7.975295841693878
5.818272113800049,compact_bbox,9900,105684,1528583,3276450,1.5566719770431519,0.44944000244140625,bicycle,7.824384093284607
5.855231761932373,compact_bbox,10000,108626,1530141,3372006,1.4644479751586914,0.4472000002861023,bicycle,7.766879737377167
6.751455783843994,compact_bbox,10100,142492,1540667,4456744,1.8114559650421143,0.4485119879245758,bicycle,9.011423736810684
5.9310078620910645,compact_bbox,10200,109834,1547109,3411480,1.5595519542694092,0.4505600035190582,bicycle,7.941119819879532
5.542079925537109,compact_bbox,10300,92818,1548389,2865903,1.3011200428009033,0.447488009929657,bicycle,7.29068797826767
6.271999835968018,compact_bbox,10400,126019,1548837,3928495,1.6291840076446533,0.4505600035190582,bicycle,8.35174384713173
6.141952037811279,compact_bbox,10500,113832,1557364,3538556,1.7122880220413208,0.4493759870529175,bicycle,8.303616046905518
5.298175811767578,compact_bbox,10600,86691,1564565,2670000,1.310655951499939,0.449535995721817,bicycle,7.058367758989334
5.879807949066162,compact_bbox,10700,106301,1564322,3297842,1.4213119745254517,0.44543999433517456,bicycle,7.746559917926788
6.208352088928223,compact_bbox,10800,119178,1565583,3709385,1.5267839431762695,0.44764798879623413,bicycle,8.182784020900726
5.536767959594727,compact_bbox,10900,94258,1570731,2911701,1.3137600421905518,0.4433920085430145,bicycle,7.293920010328293
5.823488235473633,compact_bbox,11000,99186,1578667,3070025,1.3618240356445312,0.44543999433517456,bicycle,7.630752265453339
6.697984218597412,compact_bbox,11100,137027,1582639,4282672,1.760256052017212,0.4505600035190582,bicycle,8.908800274133682
6.719488143920898,compact_bbox,11200,141084,1588486,4410632,1.693951964378357,0.44620800018310547,bicycle,8.85964810848236
5.884928226470947,compact_bbox,11300,105587,1594328,3274046,1.3954880237579346,0.44646400213241577,bicycle,7.726880252361298
5.744895935058594,compact_bbox,11400,99053,1598389,3065352,1.3547519445419312,0.4433920085430145,bicycle,7.543039888143539
4.976640224456787,compact_bbox,11500,65889,1603427,2002554,1.264639973640442,0.44543999433517456,bicycle,6.686720192432404
6.7491841316223145,compact_bbox,11600,135241,1608823,4223294,1.7868479490280151,0.44838398694992065,bicycle,8.98441606760025
5.687679767608643,compact_bbox,11700,90886,1610290,2803169,1.4506880044937134,0.4505600035190582,bicycle,7.588927775621414
5.474271774291992,compact_bbox,11800,91845,1610204,2836250,1.3698559999465942,0.45180800557136536,bicycle,7.295935779809952
6.170527935028076,compact_bbox,11900,110794,1617730,3438714,1.598464012145996,0.4456639885902405,bicycle,8.214655935764313
5.758975982666016,compact_bbox,12000,94329,1616366,2914330,1.4581760168075562,0.44646400213241577,bicycle,7.6636160016059875
7.779327869415283,compact_bbox,12100,182322,1614597,5730317,2.159359931945801,0.44543999433517456,bicycle,10.384127795696259
5.858304023742676,compact_bbox,12200,101553,1616691,3146062,1.4786560535430908,0.447488009929657,bicycle,7.784448087215424
6.91107177734375,compact_bbox,12300,150916,1624366,4725344,1.776703953742981,0.4453760087490082,bicycle,9.13315173983574
6.38156795501709,compact_bbox,12400,123761,1630504,3856140,1.5563839673995972,0.44416001439094543,bicycle,8.382111936807632
5.585696220397949,compact_bbox,12500,94305,1639312,2913270,1.3967360258102417,0.4487360119819641,bicycle,7.431168258190155
6.174623966217041,compact_bbox,12600,116347,1647267,3619122,1.4814720153808594,0.44655999541282654,bicycle,8.102655977010727
6.806528091430664,compact_bbox,12700,145227,1645499,4543401,1.6957440376281738,0.44441598653793335,bicycle,8.946688115596771
6.605823993682861,compact_bbox,12800,129745,1649060,4048887,1.6442559957504272,0.44543999433517456,bicycle,8.695519983768463
5.87775993347168,compact_bbox,12900,98505,1654555,3048251,1.4019839763641357,0.44838398694992065,bicycle,7.728127896785736
5.82144021987915,compact_bbox,13000,100728,1663597,3119610,1.491968035697937,0.447488009929657,bicycle,7.760896265506744
6.452223777770996,compact_bbox,13100,125349,1665669,3907413,1.6783039569854736,0.4485119879245758,bicycle,8.579039722681046
6.806591987609863,compact_bbox,13200,147146,1670947,4606109,1.8329600095748901,0.4505600035190582,bicycle,9.090112000703812
5.906432151794434,compact_bbox,13300,101958,1673059,3157730,1.3865920305252075,0.44732800126075745,bicycle,7.740352183580399
7.526400089263916,compact_bbox,13400,169621,1676513,5322447,2.0449280738830566,0.449535995721817,bicycle,10.02086415886879
6.376448154449463,compact_bbox,13500,122128,1679377,3804393,1.6622719764709473,0.45023998618125916,bicycle,8.48896011710167
6.409247875213623,compact_bbox,13600,122826,1681651,3827382,1.614848017692566,0.44543999433517456,bicycle,8.469535887241364
6.78707218170166,compact_bbox,13700,146104,1680705,4570799,1.8288639783859253,0.44646400213241577,bicycle,9.062400162220001
7.532544136047363,compact_bbox,13800,163123,1682742,5115285,2.044800043106079,0.4485119879245758,bicycle,10.025856167078018
6.267903804779053,compact_bbox,13900,114690,1685284,3565358,1.659551978111267,0.44441598653793335,bicycle,8.371871769428253
6.079455852508545,compact_bbox,14000,105479,1686814,3270916,1.4550399780273438,0.4434239864349365,bicycle,7.977919816970825
6.063424110412598,compact_bbox,14100,106811,1688227,3314279,1.6373759508132935,0.44543999433517456,bicycle,8.146240055561066
6.48089599609375,compact_bbox,14200,120004,1687700,3736066,1.5359359979629517,0.44543999433517456,bicycle,8.462271988391876
5.651455879211426,compact_bbox,14300,88115,1690128,2715938,1.4632960557937622,0.44815999269485474,bicycle,7.562911927700043
7.510015964508057,compact_bbox,14400,158784,1694992,4976748,2.548543930053711,0.44441598653793335,bicycle,10.502975881099701
7.06492805480957,compact_bbox,14500,149508,1699641,4681834,1.8021119832992554,0.447488009929657,bicycle,9.314528048038483
6.102015972137451,compact_bbox,14600,104270,1704677,3232938,1.4376959800720215,0.4433920085430145,bicycle,7.983103960752487
7.049215793609619,compact_bbox,14700,146326,1703251,4577796,1.8471039533615112,0.447488009929657,bicycle,9.343807756900787
6.393856048583984,compact_bbox,14800,119594,1706111,3723184,1.5502400398254395,0.44543999433517456,bicycle,8.389536082744598
5.77126407623291,compact_bbox,14900,88088,1704626,2712987,1.4641920328140259,0.44940799474716187,bicycle,7.684864103794098
5.870272159576416,compact_bbox,15000,102592,1704626,3180811,1.5677119493484497,0.4447360038757324,bicycle,7.882720112800598
5.410816192626953,compact_bbox,15100,84425,1704626,2597003,1.409824013710022,0.449535995721817,bicycle,7.270176202058792
6.407167911529541,compact_bbox,15200,125391,1704626,3907754,1.6958080530166626,0.4484480023384094,bicycle,8.551423966884613
5.409791946411133,compact_bbox,15300,81071,1704626,2489314,1.4056960344314575,0.4485119879245758,bicycle,7.263999968767166
6.421504020690918,compact_bbox,15400,122735,1704626,3823363,1.5615999698638916,0.447488009929657,bicycle,8.430592000484467
6.020127773284912,compact_bbox,15500,105223,1704626,3262968,1.4692480564117432,0.447488009929657,bicycle,7.936863839626312
5.901311874389648,compact_bbox,15600,99684,1704626,3085743,1.418239951133728,0.447488009929657,bicycle,7.7670398354530334
6.452223777770996,compact_bbox,15700,127253,1704626,3968060,1.6609280109405518,0.447488009929657,bicycle,8.560639798641205
5.734399795532227,compact_bbox,15800,100173,1704626,3101738,1.4016000032424927,0.4485119879245758,bicycle,7.584511786699295
5.988351821899414,compact_bbox,15900,106393,1704626,3300414,1.439743995666504,0.44646400213241577,bicycle,7.874559819698334
6.561920166015625,compact_bbox,16000,136288,1704626,4257426,1.6415040493011475,0.4464319944381714,bicycle,8.649856209754944
6.005760192871094,compact_bbox,16100,107073,1704626,3320365,1.44486403465271,0.4433920085430145,bicycle,7.894016236066818
5.902336120605469,compact_bbox,16200,106422,1704626,3300476,1.529919981956482,0.45049598813056946,bicycle,7.88275209069252
6.128640174865723,compact_bbox,16300,114432,1704626,3559865,1.511296033859253,0.44646400213241577,bicycle,8.086400210857391
7.378943920135498,compact_bbox,16400,166206,1704626,5214227,2.0088961124420166,0.449535995721817,bicycle,9.837376028299332
7.229440212249756,compact_bbox,16500,167550,1704626,5257350,1.935263991355896,0.4505600035190582,bicycle,9.61526420712471
6.280191898345947,compact_bbox,16600,116745,1704626,3631546,1.686527967453003,0.45158401131629944,bicycle,8.41830387711525
6.3803839683532715,compact_bbox,16700,123046,1704626,3833636,1.7570879459381104,0.45052799582481384,bicycle,8.587999910116196
5.552127838134766,compact_bbox,16800,85809,1704626,2641625,1.3189120292663574,0.447488009929657,bicycle,7.31852787733078
6.524928092956543,compact_bbox,16900,131921,1704626,4117102,1.6218559741973877,0.4485119879245758,bicycle,8.595296055078506
6.593535900115967,compact_bbox,17000,133083,1704626,4155938,1.7766400575637817,0.4505600035190582,bicycle,8.820735961198807
6.268640041351318,compact_bbox,17100,118523,1704626,3689977,1.669119954109192,0.44675201177597046,bicycle,8.38451200723648
7.4352641105651855,compact_bbox,17200,168526,1704626,5288910,2.051935911178589,0.4485119879245758,bicycle,9.93571200966835
7.465983867645264,compact_bbox,17300,167395,1704626,5252998,1.9750080108642578,0.447488009929657,bicycle,9.888479888439178
6.6530561447143555,compact_bbox,17400,140356,1704626,4387235,1.6302080154418945,0.44646400213241577,bicycle,8.729728162288666
7.601151943206787,compact_bbox,17500,177154,1704626,5564368,2.090847969055176,0.449535995721817,bicycle,10.14153590798378
6.072319984436035,compact_bbox,17600,112612,1704626,3500069,1.4328639507293701,0.4472000002861023,bicycle,7.952383935451508
5.446656227111816,compact_bbox,17700,87081,1704626,2681479,1.3271039724349976,0.44543999433517456,bicycle,7.2192001938819885
6.86191987991333,compact_bbox,17800,141010,1704626,4409155,1.8880640268325806,0.449535995721817,bicycle,9.199519902467728
5.71011209487915,compact_bbox,17900,96531,1704626,2985453,1.3731839656829834,0.44441598653793335,bicycle,7.527712047100067
5.641215801239014,compact_bbox,18000,111747,1489736,3473486,1.3658239841461182,0.44543999433517456,bicycle,7.452479779720306
6.327295780181885,compact_bbox,18100,139426,1489736,4357325,1.7612799406051636,0.449535995721817,bicycle,8.538111716508865
5.422080039978027,compact_bbox,18200,99588,1489736,3081322,1.388543963432312,0.44543999433517456,bicycle,7.256063997745514
5.801983833312988,compact_bbox,18300,118882,1489736,3701670,1.491968035697937,0.447488009929657,bicycle,7.741439878940582
5.840896129608154,compact_bbox,18400,118235,1489736,3679637,1.6117759943008423,0.4505600035190582,bicycle,7.903232127428055
5.170176029205322,compact_bbox,18500,94270,1489736,2913749,1.4213119745254517,0.4505600035190582,bicycle,7.042048007249832
5.108736038208008,compact_bbox,18600,85700,1489736,2637389,1.3926399946212769,0.45158401131629944,bicycle,6.952960044145584
5.702655792236328,compact_bbox,18700,111117,1489736,3452846,1.581055998802185,0.4485119879245758,bicycle,7.732223778963089
5.597184181213379,compact_bbox,18800,110151,1489736,3421486,1.3967360258102417,0.4433920085430145,bicycle,7.437312215566635
5.4791998863220215,compact_bbox,18900,107909,1489736,3348162,1.5267839431762695,0.45180800557136536,bicycle,7.457791835069656
5.619711875915527,compact_bbox,19000,110897,1489736,3445492,1.4225599765777588,0.44624000787734985,bicycle,7.488511860370636
5.5562238693237305,compact_bbox,19100,109558,1489736,3401364,1.559648036956787,0.44924798607826233,bicycle,7.56511989235878
5.181312084197998,compact_bbox,19200,96013,1489736,2968360,1.3608959913253784,0.4506880044937134,bicycle,6.99289608001709
5.7190399169921875,compact_bbox,19300,120029,1489736,3735381,1.5762239694595337,0.4482240080833435,bicycle,7.743487894535065
6.191103935241699,compact_bbox,19400,137738,1489736,4303712,1.7223680019378662,0.447488009929657,bicycle,8.360959947109222
5.550079822540283,compact_bbox,19500,110372,1489736,3427077,1.5595519542694092,0.449535995721817,bicycle,7.559167772531509
6.125728130340576,compact_bbox,19600,134519,1489736,4200940,1.5943679809570312,0.4485119879245758,bicycle,8.168608099222183
5.7282562255859375,compact_bbox,19700,113044,1489736,3514769,1.6117759943008423,0.449535995721817,bicycle,7.789568215608597
5.606400012969971,compact_bbox,19800,107761,1489736,3344639,1.4131200313568115,0.447488009929657,bicycle,7.467008054256439
5.41107177734375,compact_bbox,19900,102080,1489736,3163045,1.4131200313568115,0.44646400213241577,bicycle,7.270655810832977
5.454751968383789,compact_bbox,20000,99533,1489736,3080780,1.4305599927902222,0.445279985666275,bicycle,7.330591946840286
5.480447769165039,compact_bbox,20100,100216,1489736,3101564,1.4079999923706055,0.44543999433517456,bicycle,7.333887755870819
5.398687839508057,compact_bbox,20200,100101,1489736,3099317,1.4090240001678467,0.4485119879245758,bicycle,7.256223827600479
5.325823783874512,compact_bbox,20300,104017,1489736,3225090,1.4346239566802979,0.447488009929657,bicycle,7.2079357504844666
5.727359771728516,compact_bbox,20400,114372,1489736,3556772,1.4376959800720215,0.44543999433517456,bicycle,7.610495746135712
5.331967830657959,compact_bbox,20500,99720,1489736,3087263,1.3176319599151611,0.4433920085430145,bicycle,7.092991799116135
5.899263858795166,compact_bbox,20600,122746,1489736,3824646,1.5143359899520874,0.44441598653793335,bicycle,7.858015835285187
5.665791988372803,compact_bbox,20700,108173,1489736,3359303,1.558624029159546,0.4504320025444031,bicycle,7.674848020076752
5.806879997253418,compact_bbox,20800,115908,1489736,3606841,1.603808045387268,0.44755199551582336,bicycle,7.858240038156509
5.92793607711792,compact_bbox,20900,122704,1489736,3823490,1.5931199789047241,0.44543999433517456,bicycle,7.966496050357819
4.983520030975342,compact_bbox,21000,88834,1467366,2738510,1.2551679611206055,0.4487999975681305,bicycle,6.687487989664078
5.289984226226807,compact_bbox,21100,95840,1467366,2963322,1.314784049987793,0.44646400213241577,bicycle,7.051232278347015
6.292479991912842,compact_bbox,21200,144639,1467366,4522552,1.7110079526901245,0.4485119879245758,bicycle,8.451999932527542
6.970367908477783,compact_bbox,21300,171469,1467366,5384198,1.9857920408248901,0.4482559859752655,bicycle,9.404415935277939
6.092800140380859,compact_bbox,21400,129951,1467366,4055982,1.7797119617462158,0.449535995721817,bicycle,8.322048097848892
4.955135822296143,compact_bbox,21500,80699,1467366,2477739,1.34934401512146,0.44543999433517456,bicycle,6.749919831752777
5.460991859436035,compact_bbox,21600,101769,1467366,3152397,1.4082880020141602,0.4472000002861023,bicycle,7.316479861736298
5.4917120933532715,compact_bbox,21700,108180,1467366,3358783,1.5370240211486816,0.45158401131629944,bicycle,7.480320125818253
6.009856224060059,compact_bbox,21800,131706,1467366,4109735,1.565951943397522,0.44518399238586426,bicycle,8.020992159843445
5.898240089416504,compact_bbox,21900,126080,1467366,3929922,1.572864055633545,0.4433920085430145,bicycle,7.914496153593063
5.636127948760986,compact_bbox,22000,113652,1467366,3531418,1.4632960557937622,0.44646400213241577,bicycle,7.545888006687164
6.038559913635254,compact_bbox,22100,123714,1467366,3855096,1.7297919988632202,0.45235198736190796,bicycle,8.220703899860382
5.743616104125977,compact_bbox,22200,118123,1467366,3676493,1.5308799743652344,0.44543999433517456,bicycle,7.7199360728263855
6.048895835876465,compact_bbox,22300,131324,1467366,4098241,1.691648006439209,0.44441598653793335,bicycle,8.184959828853607
5.697535991668701,compact_bbox,22400,119341,1467366,3714283,1.4264320135116577,0.44646400213241577,bicycle,7.570432007312775
5.381120204925537,compact_bbox,22500,95562,1467366,2953494,1.4593600034713745,0.44732800126075745,bicycle,7.287808209657669
5.761023998260498,compact_bbox,22600,121440,1467366,3783790,1.5072959661483765,0.44620800018310547,bicycle,7.71452796459198
5.850880146026611,compact_bbox,22700,118966,1467366,3702516,1.6711679697036743,0.4497919976711273,bicycle,7.971840113401413
5.803167819976807,compact_bbox,22800,125390,1467366,3908092,1.6097279787063599,0.4505600035190582,bicycle,7.863455802202225
5.326848030090332,compact_bbox,22900,102896,1467366,3190469,1.3354239463806152,0.4463360011577606,bicycle,7.108607977628708
5.907455921173096,compact_bbox,23000,122838,1467366,3826899,1.793023943901062,0.447488009929657,bicycle,8.147967875003815
1.4592000246047974,compact_bbox,100,36434,138766,1064698,0.8918079733848572,0.42291200160980225,garden,2.773919999599457
1.4887679815292358,compact_bbox,200,39742,138766,1171456,0.7517439723014832,0.42393600940704346,garden,2.6644479632377625
1.5360000133514404,compact_bbox,300,41491,138766,1225997,0.8415039777755737,0.42188799381256104,garden,2.799391984939575
1.602463960647583,compact_bbox,400,39685,138766,1169469,0.7618560194969177,0.4219839870929718,garden,2.7863039672374725
1.742143988609314,compact_bbox,500,40594,138766,1196805,1.0754879713058472,0.4505600035190582,garden,3.2681919634342194
1.9733120203018188,compact_bbox,600,38494,218214,1130324,1.2052479982376099,1.1122560501098633,garden,4.290816068649292
1.907647967338562,compact_bbox,700,50650,326304,1519785,1.4714560508728027,0.4239040017127991,garden,3.803008019924164
1.9763200283050537,compact_bbox,800,60002,468350,1820659,0.9154559969902039,0.4270080029964447,garden,3.3187840282917023
2.101248025894165,compact_bbox,900,60768,600467,1844487,1.0270719528198242,0.42393600940704346,garden,3.5522559881210327
2.3255040645599365,compact_bbox,1000,67989,746543,2074730,1.2021759748458862,0.4249599874019623,garden,3.952640026807785
3.6126720905303955,compact_bbox,1100,84661,889730,2607965,1.3260799646377563,0.4249599874019623,garden,5.363712042570114
4.002016067504883,compact_bbox,1200,92699,1010354,2865603,1.4469120502471924,0.4249599874019623,garden,5.8738881051540375
4.176191806793213,compact_bbox,1300,87408,1137048,2696361,1.6324479579925537,0.42579200863838196,garden,6.234431773424149
4.744927883148193,compact_bbox,1400,106975,1250178,3322975,1.5727360248565674,0.42524799704551697,garden,6.742911905050278
4.881408214569092,compact_bbox,1500,105584,1353884,3278310,1.614848017692566,0.42393600940704346,garden,6.920192241668701
5.063583850860596,compact_bbox,1600,100425,1463428,3112954,1.618623971939087,0.42607998847961426,garden,7.108287811279297
5.36575984954834,compact_bbox,1700,110659,1550889,3440803,1.7398719787597656,0.42895999550819397,garden,7.534591823816299
5.53769588470459,compact_bbox,1800,113216,1644538,3522839,1.7213759422302246,0.4342400133609772,garden,7.693311840295792
5.719071865081787,compact_bbox,1900,108799,1720239,3380209,1.7469439506530762,0.4270080029964447,garden,7.893023818731308
6.096896171569824,compact_bbox,2000,133636,1780408,4176071,2.002943992614746,0.4280320107936859,garden,8.527872174978256
7.208864212036133,compact_bbox,2100,134286,1861093,4196452,2.12172794342041,0.4291520118713379,garden,9.75974416732788
7.09119987487793,compact_bbox,2200,129479,1926065,4042852,2.0551679134368896,0.4270080029964447,garden,9.573375791311264
7.253119945526123,compact_bbox,2300,124733,1988936,3891654,2.059231996536255,0.43007999658584595,garden,9.742431938648224
7.358687877655029,compact_bbox,2400,124747,2056854,3891350,2.051071882247925,0.43113601207733154,garden,9.840895771980286
7.651328086853027,compact_bbox,2500,134396,2115735,4199666,2.1278719902038574,0.43007999658584595,garden,10.20928007364273
7.802688121795654,compact_bbox,2600,128182,2161194,4000525,2.20467209815979,0.42924800515174866,garden,10.436608225107193
