PSNR,SSIM,commit,dirty,experiment,method,n_gaussians,num_iterations,paper_lpips_vgg,run,scene,suite,train_time_sec,vram_allocated_gb,wall_time_sec
31.803787612915038,0.9393895302500044,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2709486.0,23000,0.09770578646234103,run_01,kitchen,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,311.404804,8.658834457397461,386.7914629930019
32.47860078553896,0.9553516700461104,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2230893.0,23000,0.13116788239897909,run_01,bonsai,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,232.670006,7.864448547363281,305.8853611670056
25.728479690551758,0.7657078003883362,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,1481436.0,27000,0.2397140371799469,run_01,bicycle,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,188.069222,5.01167106628418,258.0959092689991
22.29896796833385,0.6237929842688821,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,1045339.0,27000,0.3333954187956723,run_01,flowers,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,172.999682,4.176605701446533,230.85375094699702
28.112045447031658,0.872038242717584,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,2453647.0,27000,0.1069368664175272,run_01,garden,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,308.02139400000004,6.065359115600586,368.5203692130017
27.37873613834381,0.7945237644016743,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,1004197.0,27000,0.2342174295336008,run_01,stump,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,150.108134,3.3511881828308105,202.23995222599842
23.330311987135147,0.6539990405241648,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,943022.0,27000,0.36825164490275913,run_01,treehill,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,149.292305,3.550868034362793,202.7445767019999
32.33948198954264,0.9372778076391953,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,510305.0,27000,0.16547738493253022,run_01,room,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,137.293637,6.086603164672852,212.24606135000067
29.395857048034667,0.9224687238534292,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,432025.0,27000,0.1615895075102647,run_01,counter,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,144.701669,4.911856651306152,212.40238932399734
32.36246762956892,0.9404917274202619,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,1085487.0,27000,0.09663985009704318,run_01,kitchen,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,253.691156,6.733647346496582,328.1594016249983
32.448291005315006,0.9498602296854999,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_27k,FasterGSFusedRapid,775843.0,27000,0.13639459034075607,run_01,bonsai,fastergsfusedrapid_v0_4_48_fastgsbig_semantic_colmap_27k_9scenes_r1,174.11194600000002,6.157503128051758,248.28465848900305
25.713544692993164,0.7651690816879273,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,1491124.0,25000,0.2415195780992508,run_01,bicycle,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,177.10938600000003,5.019773483276367,243.23876057300004
22.25573322989724,0.6206034638664939,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,1048144.0,25000,0.33456908843734046,run_01,flowers,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,162.557943,4.175914764404297,219.36738650200277
28.01849102973938,0.8715940664211909,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,2440884.0,25000,0.1075989908228318,run_01,garden,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,285.186186,6.022337913513184,344.68623138399926
27.341023087501526,0.7924015894532204,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,994000.0,25000,0.2370428266003728,run_01,stump,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,139.978665,3.3335700035095215,193.70076147400323
23.418343438042534,0.6526083681318495,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,926963.0,25000,0.37300613356961143,run_01,treehill,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,139.867827,3.5305066108703613,192.8355654549996
32.41247049967448,0.9390478271704453,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,517872.0,25000,0.1650979574292134,run_01,room,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,128.709012,6.088296890258789,203.25252420700053
29.394540532430014,0.9226999044418335,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,434067.0,25000,0.16263387004534405,run_01,counter,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,135.523969,4.906369686126709,200.71164274999683
31.62008214678083,0.939091682434082,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,1101895.0,25000,0.0985967395561082,run_01,kitchen,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,237.400966,6.698997974395752,311.8671426159999
32.639055561374974,0.9557375054101687,274fe5c108db4edaf31836ae2469e9324e2a8392,True,schedule_25k,FasterGSFusedRapid,799110.0,25000,0.13622079910458745,run_01,bonsai,fastergsfusedrapid_v0_4_49_fastgsbig_semantic_colmap_25k_9scenes_r1,165.94926099999998,6.1672163009643555,241.36111230000097
25.716389083862303,0.7667188978195191,unknown,False,schedule_23k,FasterGSFusedRapid,1516882.0,23000,0.24002885580062866,run_01,bicycle,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,155.380119,5.045742511749268,218.67438673001016
22.244443806734953,0.6178217354145917,unknown,False,schedule_23k,FasterGSFusedRapid,1062508.0,23000,0.3406044298952276,run_01,flowers,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,142.118647,4.144435882568359,197.6390714070003
28.073960781097412,0.8721958870689074,unknown,False,schedule_23k,FasterGSFusedRapid,2548500.0,23000,0.10738229565322399,run_01,garden,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,258.814265,6.070546627044678,317.86165280500427
27.39512038230896,0.7936108745634556,unknown,False,schedule_23k,FasterGSFusedRapid,954847.0,23000,0.23730195499956608,run_01,stump,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,120.410765,3.2585644721984863,172.2094738339947
23.411558892991806,0.6517076657878028,unknown,False,schedule_23k,FasterGSFusedRapid,881559.0,23000,0.37750723792446983,run_01,treehill,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,118.57914500000001,3.458509922027588,169.9851179360121
32.43264975914588,0.9395480675575061,unknown,False,schedule_23k,FasterGSFusedRapid,498614.0,23000,0.1644583801046396,run_01,room,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,111.00283300000001,5.998513698577881,183.8145209250215
29.332301394144693,0.921984201669693,unknown,False,schedule_23k,FasterGSFusedRapid,428726.0,23000,0.1637626218299071,run_01,counter,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,117.88529399999999,4.824419021606445,182.05499913700623
32.214867619105746,0.9411201817648751,unknown,False,schedule_23k,FasterGSFusedRapid,1077889.0,23000,0.09712321162223816,run_01,kitchen,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,204.557879,6.476202487945557,277.62080701900413
32.606300869503535,0.9555259798024152,unknown,False,schedule_23k,FasterGSFusedRapid,806984.0,23000,0.13720615369242592,run_01,bonsai,fastergsfusedrapid_ablation_23k_compact075_score5_9scenes_r1,143.445618,6.051477909088135,215.6020194730081
25.698704986572267,0.7642185139656067,unknown,False,schedule_22k,FasterGSFusedRapid,1488184.0,22000,0.24346157789230347,run_01,bicycle,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,156.84676199999998,4.9984917640686035,220.01962064497638
22.249771118164062,0.6176871196790175,unknown,False,schedule_22k,FasterGSFusedRapid,1032369.0,22000,0.34060984578999604,run_01,flowers,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,145.194205,4.159104824066162,199.9011916439922
27.767485857009888,0.866852417588234,unknown,False,schedule_22k,FasterGSFusedRapid,2402336.0,22000,0.11143527552485466,run_01,garden,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,254.80791,5.913628101348877,313.5450135740102
27.408053755760193,0.7921152822673321,unknown,False,schedule_22k,FasterGSFusedRapid,974726.0,22000,0.2390092322602868,run_01,stump,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,126.258174,3.306060314178467,178.72020606300794
23.357754919264053,0.6496624648571014,unknown,False,schedule_22k,FasterGSFusedRapid,908840.0,22000,0.3802751964992947,run_01,treehill,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,124.089573,3.5011701583862305,176.3062579589896
32.347419396424904,0.9386910230685503,unknown,False,schedule_22k,FasterGSFusedRapid,517791.0,22000,0.16664191029774836,run_01,room,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,118.960873,6.075779914855957,192.21069921299932
29.292769114176433,0.9217262148857117,unknown,False,schedule_22k,FasterGSFusedRapid,434253.0,22000,0.16441431666413944,run_01,counter,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,124.914524,4.891407489776611,189.8259873460047
32.151982934134345,0.9404149498258318,unknown,False,schedule_22k,FasterGSFusedRapid,1111838.0,22000,0.09814238484416689,run_01,kitchen,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,214.322965,6.631024360656738,287.20379595900886
32.28890656136178,0.9474952623650834,unknown,False,schedule_22k,FasterGSFusedRapid,807418.0,22000,0.13797702016057195,run_01,bonsai,fastergsfusedrapid_v0_4_54_fastgsbig_semantic_colmap_22k_9scenes_r1,152.00251599999999,6.148971080780029,222.65719572699163
25.665493392944335,0.7629652428627014,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1489546.0,21000,0.24601311564445497,run_01,bicycle,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,151.248511,5.004884719848633,214.28328049200354
25.660724182128906,0.7630666851997375,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1485911.0,21000,0.24398077309131622,run_02,bicycle,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,151.80003999999997,4.995752811431885,213.73204935900867
25.655022506713866,0.7624389958381653,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1498474.0,21000,0.24539508819580078,run_03,bicycle,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,151.837489,5.017679214477539,215.4096632370056
25.68171920776367,0.7633588290214539,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1493682.0,21000,0.24490601062774658,run_04,bicycle,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,151.424223,5.007843017578125,214.00911854099832
22.203923312100496,0.6157972338524732,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1033472.0,21000,0.34259728680957446,run_01,flowers,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,138.366275,4.152378559112549,191.3574847830023
22.199910684065387,0.6161751489747654,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1026645.0,21000,0.34278755296360364,run_02,flowers,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,140.110138,4.14440393447876,192.5398027600022
22.204645243558016,0.6157763302326202,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1020255.0,21000,0.34332895278930664,run_03,flowers,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,137.85988700000001,4.143505096435547,192.17308551000315
22.23337745666504,0.6168232397599653,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,1031443.0,21000,0.3425739583644,run_04,flowers,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,137.908084,4.152393817901611,192.99113041200326
27.99960970878601,0.8698952024181684,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,2412755.0,21000,0.10965917569895585,run_01,garden,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,242.507754,5.920405864715576,299.5082252120046
28.008489449818928,0.8702613736192385,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,2419866.0,21000,0.10986444229880969,run_02,garden,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,242.462066,5.927168369293213,301.1693708850071
27.951638221740723,0.869789831340313,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,schedule_21k,FasterGSFusedRapid,2420162.0,21000,0.10979383531957865,run_03,garden,fastergsfusedrapid_ablation_c2_21k_9scenes_r4,243.239084,5.928146839141846,302.29226631599886
